place_id,google_id,name,phone,website,address,city,state_code,postal_code,latitude,longitude,type,subtypes,category,rating,reviews,backflow_score,tier,best_evidence_url,location_link,reviews_link,image_urls,provider_slug,city_slug,state_slug
ChIJ4ST69XQpMYgRuV_llEed1bw,0x88312974f5fa24e1:0xbcd59d4794e55fb9,"Jennings Heating, Cooling, Plumbing & Electric",+1 330-325-4557,https://jenningsheating.com,"2279 Romig Rd, Akron, OH 44320",Akron,OH,44320.0,41.0528659,-81.5792195,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Electrical installation service, Electrical repair shop, Electrician, Furnace repair service, Heating contractor, Hot water system supplier, HVAC contractor",HVAC contractor,4.9,4219,3,service,https://jenningsheating.com,"https://www.google.com/maps/place/Jennings+Heating%2C+Cooling%2C+Plumbing+%26+Electric/@41.0528659,-81.5792195,14z/data=!4m8!1m2!2m1!1sJennings+Heating%2C+Cooling%2C+Plumbing+%26+Electric!3m4!1s0x88312974f5fa24e1:0xbcd59d4794e55fb9!8m2!3d41.0528659!4d-81.5792195",https://search.google.com/local/reviews?placeid=ChIJ4ST69XQpMYgRuV_llEed1bw&q=*&authuser=0&hl=en&gl=US,"[""https://jenningsheating.com/wp-content/uploads/DSC04015.webp"", ""https://jenningsheating.com/wp-content/uploads/DSC04015-300x200.webp"", ""https://jenningsheating.com/wp-content/uploads/DSC04015-768x512.webp""]",jennings-heating-cooling-plumbing-electric-akron-oh,akron,oh
ChIJ-_Ax_CPxNIgRRTeM9mSq-60,0x8834f123fc31f0fb:0xadfbaa64f68c3745,Roto-Rooter Plumbing & Water Cleanup,+1 412-781-3180,https://rotorooter.com/pittsburgh,"355 Fifth Ave Suite 733, Pittsburgh, PA 15222",Pittsburgh,PA,15222.0,40.4402962,-79.9988235,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",Plumber,4.8,4112,7,testing,https://rotorooter.com/pittsburgh,"https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/@40.4402962,-79.9988235,14z/data=!4m8!1m2!2m1!1sRoto-Rooter+Plumbing+%26+Water+Cleanup!3m4!1s0x8834f123fc31f0fb:0xadfbaa64f68c3745!8m2!3d40.4402962!4d-79.9988235",https://search.google.com/local/reviews?placeid=ChIJ-_Ax_CPxNIgRRTeM9mSq-60&q=*&authuser=0&hl=en&gl=US,[],roto-rooter-plumbing-water-cleanup-pittsburgh-pa,pittsburgh,pa
ChIJ5wf8u-tBK4cROyV-GabFWiU,0x872b41ebbbfc07e7:0x255ac5a6197e253b,Plumbing Masters,+1 602-607-1405,https://plumbingmastersaz.com,"9299 W Olive Ave Building 2, Suite 207, Peoria, AZ 85345",Peoria,AZ,85345.0,33.563015899999996,-112.2585833,Plumber,Plumber,Plumber,4.9,3955,3,service,https://plumbingmastersaz.com,"https://www.google.com/maps/place/Plumbing+Masters/@33.563015899999996,-112.2585833,14z/data=!4m8!1m2!2m1!1sPlumbing+Masters!3m4!1s0x872b41ebbbfc07e7:0x255ac5a6197e253b!8m2!3d33.563015899999996!4d-112.2585833",https://search.google.com/local/reviews?placeid=ChIJ5wf8u-tBK4cROyV-GabFWiU&q=*&authuser=0&hl=en&gl=US,[],plumbing-masters-peoria-az,peoria,az
ChIJNT8v95g9tokRY7p8jSSnQRo,0x89b63d98f72f3f35:0x1a41a7248d7cba63,M.E. Flow,+1 571-322-8847,https://meflow.com,"12 Cardinal Park Dr SE STE 107, Leesburg, VA 20175",Leesburg,VA,20175.0,39.0975571,-77.541355,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Electrician, Heating contractor, HVAC contractor",HVAC contractor,4.8,3739,7,testing,https://meflow.com,"https://www.google.com/maps/place/M.E.+Flow/@39.097557099999996,-77.541355,14z/data=!4m8!1m2!2m1!1sM.E.+Flow!3m4!1s0x89b63d98f72f3f35:0x1a41a7248d7cba63!8m2!3d39.097557099999996!4d-77.541355",https://search.google.com/local/reviews?placeid=ChIJNT8v95g9tokRY7p8jSSnQRo&q=*&authuser=0&hl=en&gl=US,"[""https://meflow.com/images/me-flow.2507281500037.png""]",me-flow-leesburg-va,leesburg,va
ChIJFc9oY2goMYgRV7P3Avou_aA,0x883128686368cf15:0xa0fd2efa02f7b357,"J&J Plumbing, Heating, Cooling, & Electric",+1 330-967-0147,https://jandjplumbing.com,"61 Seiberling St, Akron, OH 44305",Akron,OH,44305.0,41.0608849,-81.4708943,Plumber,"Plumber, Air conditioning contractor, Contractor, Electrician, Heating contractor, HVAC contractor, Septic system service",Plumber,4.8,3715,7,testing,https://jandjplumbing.com,"https://www.google.com/maps/place/J%26J+Plumbing%2C+Heating%2C+Cooling%2C+%26+Electric/@41.0608849,-81.4708943,14z/data=!4m8!1m2!2m1!1sJ%26J+Plumbing%2C+Heating%2C+Cooling%2C+%26+Electric!3m4!1s0x883128686368cf15:0xa0fd2efa02f7b357!8m2!3d41.0608849!4d-81.4708943",https://search.google.com/local/reviews?placeid=ChIJFc9oY2goMYgRV7P3Avou_aA&q=*&authuser=0&hl=en&gl=US,"[""https://www.jandjplumbing.com/images/49-furnace.jpg""]",jj-plumbing-heating-cooling-electric-akron-oh,akron,oh
ChIJ_____29k54gRgn5sdzj3pTk,0x88e7646fffffffff:0x39a5f738776c7e82,Roto-Rooter Plumbing & Water Cleanup,+1 407-926-8000,https://rotorooter.com/orlando,"1404 Gemini Blvd, Orlando, FL 32837",Orlando,FL,32837.0,28.4033277,-81.39707349999999,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",Plumber,4.8,3887,7,testing,https://rotorooter.com/orlando,"https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/@28.4033277,-81.39707349999999,14z/data=!4m8!1m2!2m1!1sRoto-Rooter+Plumbing+%26+Water+Cleanup!3m4!1s0x88e7646fffffffff:0x39a5f738776c7e82!8m2!3d28.4033277!4d-81.39707349999999",https://search.google.com/local/reviews?placeid=ChIJ_____29k54gRgn5sdzj3pTk&q=*&authuser=0&hl=en&gl=US,[],roto-rooter-plumbing-water-cleanup-orlando-fl,orlando,fl
ChIJoUPzDN_xMIgRchbJDAnDKQc,0x8830f1df0cf343a1:0x729c3090cc91672,Roto-Rooter Plumbing & Water Cleanup,+1 216-351-0308,https://rotorooter.com/cleveland,"2085 W 114th St, Cleveland, OH 44102",Cleveland,OH,44102.0,41.4748403,-81.7655604,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water softening equipment supplier, Water testing service",Plumber,4.8,3495,7,testing,https://rotorooter.com/cleveland,"https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/@41.4748403,-81.7655604,14z/data=!4m8!1m2!2m1!1sRoto-Rooter+Plumbing+%26+Water+Cleanup!3m4!1s0x8830f1df0cf343a1:0x729c3090cc91672!8m2!3d41.4748403!4d-81.7655604",https://search.google.com/local/reviews?placeid=ChIJoUPzDN_xMIgRchbJDAnDKQc&q=*&authuser=0&hl=en&gl=US,[],roto-rooter-plumbing-water-cleanup-cleveland-oh,cleveland,oh
ChIJTZZQ4CtDK4cRLz-UNKy0IDg,0x872b432be050964d:0x3820b4ac34943f2f,The Plumber Guy,+1 623-233-4350,https://theplumberguy.com,"9162 W Cactus Rd ste c, Peoria, AZ 85381",Peoria,AZ,85381.0,33.5957461,-112.2564621,Plumber,"Plumber, Drainage service, Hot water system supplier, Water filter supplier, Water jet cutting service, Water treatment supplier",Plumber,4.9,3442,3,service,https://theplumberguy.com,"https://www.google.com/maps/place/The+Plumber+Guy/@33.5957461,-112.2564621,14z/data=!4m8!1m2!2m1!1sThe+Plumber+Guy!3m4!1s0x872b432be050964d:0x3820b4ac34943f2f!8m2!3d33.5957461!4d-112.2564621",https://search.google.com/local/reviews?placeid=ChIJTZZQ4CtDK4cRLz-UNKy0IDg&q=*&authuser=0&hl=en&gl=US,[],the-plumber-guy-peoria-az,peoria,az
ChIJsSUy3-LswIcR0HAfPw-uCWE,0x87c0ece2df3225b1:0x6109ae0f3f1f70d0,"LBA Air Conditioning, Heating & Plumbing",+1 913-347-5361,https://lbaservices.com,"6850 W 47th Terrace, Mission, KS 66203",Mission,KS,66203.0,39.042982599999995,-94.6662711,HVAC contractor,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Air conditioning system supplier, Furnace repair service, Heating contractor, Heating equipment supplier, Plumber, Water filter supplier, Water softening equipment supplier",HVAC contractor,4.7,3264,3,service,https://lbaservices.com,"https://www.google.com/maps/place/LBA+Air+Conditioning%2C+Heating+%26+Plumbing/@39.042982599999995,-94.66627109999999,14z/data=!4m8!1m2!2m1!1sLBA+Air+Conditioning%2C+Heating+%26+Plumbing!3m4!1s0x87c0ece2df3225b1:0x6109ae0f3f1f70d0!8m2!3d39.042982599999995!4d-94.66627109999999",https://search.google.com/local/reviews?placeid=ChIJsSUy3-LswIcR0HAfPw-uCWE&q=*&authuser=0&hl=en&gl=US,"[""https://www.lbaservices.com/wp-content/uploads/Perfect-service-hero-with-kansas-and-missouri.webp"", ""https://www.lbaservices.com/wp-content/uploads/lba-van-parked-at-house.webp""]",lba-air-conditioning-heating-plumbing-mission-ks,mission,ks
ChIJtU8cPv3PJIgRYpIxetPnEDk,0x8824cffd3e1c4fb5:0x3910e7d37a319262,"FLAME Heating, Cooling, Plumbing, Electrical",+1 586-500-0862,https://flamefurnace.com/warren,"2200 E 11 Mile Rd, Warren, MI 48091",Warren,MI,48091.0,42.4899993,-83.0817117,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Drainage service, Electrician, Furnace repair service, HVAC contractor, Heating contractor",Heating contractor,4.7,3255,3,service,https://flamefurnace.com/warren,"https://www.google.com/maps/place/FLAME+Heating%2C+Cooling%2C+Plumbing%2C+Electrical/@42.4899993,-83.0817117,14z/data=!4m8!1m2!2m1!1sFLAME+Heating%2C+Cooling%2C+Plumbing%2C+Electrical!3m4!1s0x8824cffd3e1c4fb5:0x3910e7d37a319262!8m2!3d42.4899993!4d-83.0817117",https://search.google.com/local/reviews?placeid=ChIJtU8cPv3PJIgRYpIxetPnEDk&q=*&authuser=0&hl=en&gl=US,"[""https://flamefurnace.com/wp-content/themes/rds-child/img/seo-section/seo-img-right.webp"", ""https://flamefurnace.com/wp-content/themes/rds-child/img/seo-section/seo-img-right@2x.webp"", ""https://flamefurnace.com/wp-content/themes/rds-child/img/seo-section/seo-img-right@3x.webp""]",flame-heating-cooling-plumbing-electrical-warren-mi,warren,mi
ChIJza0zLfW6IIYRkLclJGUGvCk,0x8620baf52d33adcd:0x29bc06652425b790,Roto-Rooter Plumbing & Water Cleanup,+1 504-455-4179,https://rotorooter.com/neworleans,"520 Elmwood Park Blvd Ste 190, New Orleans, LA 70123",New Orleans,LA,70123.0,29.9490944,-90.1842886,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",Plumber,4.8,3354,7,testing,https://rotorooter.com/neworleans,"https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/@29.9490944,-90.1842886,14z/data=!4m8!1m2!2m1!1sRoto-Rooter+Plumbing+%26+Water+Cleanup!3m4!1s0x8620baf52d33adcd:0x29bc06652425b790!8m2!3d29.9490944!4d-90.1842886",https://search.google.com/local/reviews?placeid=ChIJza0zLfW6IIYRkLclJGUGvCk&q=*&authuser=0&hl=en&gl=US,[],roto-rooter-plumbing-water-cleanup-new-orleans-la,new-orleans,la
ChIJHTcmH1Urs1IRePvLSXSqTDU,0x52b32b551f26371d:0x354caa7449cbfb78,Roto-Rooter Plumbing & Water Cleanup,+1 651-236-6197,https://rotorooter.com/stpaul,"1821 University Ave W #317, St Paul, MN 55104",St Paul,MN,55104.0,44.9566844,-93.1763207,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",Plumber,4.9,3089,7,testing,https://rotorooter.com/stpaul,"https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/@44.9566844,-93.17632069999999,14z/data=!4m8!1m2!2m1!1sRoto-Rooter+Plumbing+%26+Water+Cleanup!3m4!1s0x52b32b551f26371d:0x354caa7449cbfb78!8m2!3d44.9566844!4d-93.17632069999999",https://search.google.com/local/reviews?placeid=ChIJHTcmH1Urs1IRePvLSXSqTDU&q=*&authuser=0&hl=en&gl=US,[],roto-rooter-plumbing-water-cleanup-st-paul-mn,st-paul,mn
ChIJj0ERqw9654gRpBQFbycG8nI,0x88e77a0fab11418f:0x72f206276f0514a4,Pro-Tech Air Conditioning & Plumbing Service,+1 877-416-4727,https://protechac.com,"7210 Gardner St, Winter Park, FL 32792",Winter Park,FL,32792.0,28.586993699999997,-81.29282049999999,HVAC contractor,"HVAC contractor, Air conditioning contractor, Air conditioning repair service, Electrician, Heating contractor, Plumber",HVAC contractor,4.8,2902,7,testing,https://protechac.com,"https://www.google.com/maps/place/Pro-Tech+Air+Conditioning+%26+Plumbing+Service/@28.586993699999997,-81.29282049999999,14z/data=!4m8!1m2!2m1!1sPro-Tech+Air+Conditioning+%26+Plumbing+Service!3m4!1s0x88e77a0fab11418f:0x72f206276f0514a4!8m2!3d28.586993699999997!4d-81.29282049999999",https://search.google.com/local/reviews?placeid=ChIJj0ERqw9654gRpBQFbycG8nI&q=*&authuser=0&hl=en&gl=US,"[""https://protechac.com/assets/mainstage/mainstage-s8-bg.2412051016296.jpg""]",pro-tech-air-conditioning-plumbing-service-winter-park-fl,winter-park,fl
ChIJG4QFgw7zwIcR_2vV81Bu1CE,0x87c0f30e8305841b:0x21d46e50f3d56bff,Roto-Rooter Plumbing & Water Cleanup,+1 913-982-1322,https://rotorooter.com/kansascity,"4600 Kansas Ave Ste A, Kansas City, KS 66106",Kansas City,KS,66106.0,39.0905748,-94.6846011,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",Plumber,4.9,2826,7,testing,https://rotorooter.com/kansascity,"https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/@39.0905748,-94.6846011,14z/data=!4m8!1m2!2m1!1sRoto-Rooter+Plumbing+%26+Water+Cleanup!3m4!1s0x87c0f30e8305841b:0x21d46e50f3d56bff!8m2!3d39.0905748!4d-94.6846011",https://search.google.com/local/reviews?placeid=ChIJG4QFgw7zwIcR_2vV81Bu1CE&q=*&authuser=0&hl=en&gl=US,[],roto-rooter-plumbing-water-cleanup-kansas-city-ks,kansas-city,ks
ChIJCxeYJBfQJIgRZZzcq31WvNc,0x8824d0172498170b:0xd7bc567dabdc9c65,Bison Plumbing,+1 586-754-4281,https://mybisonplumbing.com,"25780 Ryan Rd, Warren, MI 48091",Warren,MI,48091.0,42.482506099999995,-83.0661377,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Gas installation service",Plumber,4.9,2772,7,testing,https://mybisonplumbing.com,"https://www.google.com/maps/place/Bison+Plumbing/@42.482506099999995,-83.0661377,14z/data=!4m8!1m2!2m1!1sBison+Plumbing!3m4!1s0x8824d0172498170b:0xd7bc567dabdc9c65!8m2!3d42.482506099999995!4d-83.0661377",https://search.google.com/local/reviews?placeid=ChIJCxeYJBfQJIgRZZzcq31WvNc&q=*&authuser=0&hl=en&gl=US,"[""https://mybisonplumbing.com/wp-content/uploads/elementor/thumbs/GetThumb-1-qnkshe6if6fsdpbra84jho8hl3gpro6rc4ldajcp0g.jpg"", ""https://mybisonplumbing.com/wp-content/uploads/elementor/thumbs/Hydrojetting-service-hero-qnksae9rjkuxy7ho578ixfsydtycgsep1hr8odq7c0.jpg"", ""https://mybisonplumbing.com/wp-content/uploads/elementor/thumbs/picote-service-hero-qnks9ib937n6zgs3btf7knva6qbv72vtl3kqcz1l7k.jpg""]",bison-plumbing-warren-mi,warren,mi
ChIJCQn4DiB71oYRdIEg9yO8cLM,0x86d67b200ef80909:0xb370bc23f7208174,Cal's Plumbing Inc.,+1 520-729-2945,https://calsplumbing.com,"4749 S Irving Ave, Tucson, AZ 85714",Tucson,AZ,85714.0,32.1650439,-110.9041546,Plumber,"Plumber, Hot water system supplier, Water softening equipment supplier",Plumber,4.9,2613,3,service,https://calsplumbing.com,"https://www.google.com/maps/place/Cal%27s+Plumbing+Inc./@32.1650439,-110.9041546,14z/data=!4m8!1m2!2m1!1sCal%27s+Plumbing+Inc.!3m4!1s0x86d67b200ef80909:0xb370bc23f7208174!8m2!3d32.1650439!4d-110.9041546",https://search.google.com/local/reviews?placeid=ChIJCQn4DiB71oYRdIEg9yO8cLM&q=*&authuser=0&hl=en&gl=US,[],cals-plumbing-inc-tucson-az,tucson,az
ChIJk3ZIPEYt9ocRg65aPEJVpzk,0x87f62d463c487693:0x39a755423c5aae83,Champion Plumbing,+1 651-365-1340,https://championplumbing.net,"3670 Dodd Rd, Eagan, MN 55123",Eagan,MN,55123.0,44.8237278,-93.10883,Plumber,"Plumber, Water filter supplier, Water purification company, Water softening equipment supplier, Water testing service, Water treatment supplier",Plumber,4.9,2594,10,testing,https://championplumbing.net,"https://www.google.com/maps/place/Champion+Plumbing/@44.8237278,-93.10883,14z/data=!4m8!1m2!2m1!1sChampion+Plumbing!3m4!1s0x87f62d463c487693:0x39a755423c5aae83!8m2!3d44.8237278!4d-93.10883",https://search.google.com/local/reviews?placeid=ChIJk3ZIPEYt9ocRg65aPEJVpzk&q=*&authuser=0&hl=en&gl=US,[],champion-plumbing-eagan-mn,eagan,mn
ChIJ0wg2lHh954gRVfZNKCWXwic,0x88e77d78943608d3:0x27c29725284df655,"Brownie's, A Wind River Company",+1 407-890-0116,https://wrenvironmental.com/north-orlando-fl,"4949 N Orange Blossom Trl, Orlando, FL 32810",Orlando,FL,32810.0,28.6036652,-81.4193663,Plumber,"Plumber, Septic system service",Plumber,4.7,2575,5,testing,https://wrenvironmental.com/north-orlando-fl/residential/plumbing-services/emergency-plumbing/,"https://www.google.com/maps/place/Brownie%27s%2C+A+Wind+River+Company/@28.6036652,-81.4193663,14z/data=!4m8!1m2!2m1!1sBrownie%27s%2C+A+Wind+River+Company!3m4!1s0x88e77d78943608d3:0x27c29725284df655!8m2!3d28.6036652!4d-81.4193663",https://search.google.com/local/reviews?placeid=ChIJ0wg2lHh954gRVfZNKCWXwic&q=*&authuser=0&hl=en&gl=US,"[""https://wrenvironmental.com/assets/local-mainstage/legacy/Brownies.2506050758599.webp"", ""https://wrenvironmental.com/assets/cta/cta-residential.2506131044534.webp"", ""https://wrenvironmental.com/assets/cta/cta-business-commercial[2].2506131045290.webp""]",brownies-a-wind-river-company-orlando-fl,orlando,fl
ChIJifvHwKphUocRLyxT_7yG6ck,0x875261aac0c7fb89:0xc9e986bcff532c2f,My Buddy The Plumber Heating & Air,+1 801-381-4471,https://mybuddytheplumber.com,"3169 S Highland Dr, Salt Lake City, UT 84106",Salt Lake City,UT,84106.0,40.7019891,-111.8512384,Plumber,"Plumber, Electrician, HVAC contractor, Air conditioning contractor",Air conditioning contractor,4.8,2527,7,testing,https://mybuddytheplumber.com,"https://www.google.com/maps/place/My+Buddy+The+Plumber+Heating+%26+Air/@40.7019891,-111.8512384,14z/data=!4m8!1m2!2m1!1sMy+Buddy+The+Plumber+Heating+%26+Air!3m4!1s0x875261aac0c7fb89:0xc9e986bcff532c2f!8m2!3d40.7019891!4d-111.8512384",https://search.google.com/local/reviews?placeid=ChIJifvHwKphUocRLyxT_7yG6ck&q=*&authuser=0&hl=en&gl=US,"[""https://www.mybuddytheplumber.com/wp-content/themes/bc-my-buddy/img/Mobile_Hero.webp"", ""https://www.mybuddytheplumber.com/wp-content/themes/bc-my-buddy/img/Mobile_Hero@2x.webp"", ""https://www.mybuddytheplumber.com/wp-content/themes/bc-my-buddy/img/Mobile_Hero@3x.webp""]",my-buddy-the-plumber-heating-air-salt-lake-city-ut,salt-lake-city,ut
ChIJKw3iIDx5sIkRhOqgBHfsh70,0x89b0793c20e20d2b:0xbd87ec7704a0ea84,Worley's Home Services,+1 757-453-1824,https://callworleys.com,"126 Production Dr, Yorktown, VA 23693",Yorktown,VA,23693.0,37.112037099999995,-76.46016999999999,Furnace repair service,"Furnace repair service, Air conditioning contractor, Electrician, Heating contractor, HVAC contractor, Plumber, Well drilling contractor",Furnace repair service,4.9,2516,3,service,https://callworleys.com,"https://www.google.com/maps/place/Worley%27s+Home+Services/@37.112037099999995,-76.46016999999999,14z/data=!4m8!1m2!2m1!1sWorley%27s+Home+Services!3m4!1s0x89b0793c20e20d2b:0xbd87ec7704a0ea84!8m2!3d37.112037099999995!4d-76.46016999999999",https://search.google.com/local/reviews?placeid=ChIJKw3iIDx5sIkRhOqgBHfsh70&q=*&authuser=0&hl=en&gl=US,"[""https://callworleys.com/wp-content/uploads/2024/11/worley-owners-hero.jpg"", ""https://callworleys.com/wp-content/uploads/2024/11/worley-owners-hero-300x133.jpg"", ""https://callworleys.com/wp-content/uploads/2024/11/worley-owners-hero-1024x455.jpg""]",worleys-home-services-yorktown-va,yorktown,va
ChIJR9T7MkXd5okROLHCeyHuWpI,0x89e6dd4532fbd447:0x925aee217bc2b138,Roto-Rooter Plumbing & Water Cleanup,+1 413-772-1944,https://rotorooter.com/springfieldma,"87 Carando Dr, Springfield, MA 01104",Springfield,MA,1104.0,42.145041,-72.5338331,Plumber,"Plumber, Contractor, Drainage service, Excavating contractor, Repair service, Water damage restoration service, Water filter supplier, Water softening equipment supplier, Water testing service",Plumber,4.7,2473,7,testing,https://rotorooter.com/springfieldma,"https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/@42.145041,-72.5338331,14z/data=!4m8!1m2!2m1!1sRoto-Rooter+Plumbing+%26+Water+Cleanup!3m4!1s0x89e6dd4532fbd447:0x925aee217bc2b138!8m2!3d42.145041!4d-72.5338331",https://search.google.com/local/reviews?placeid=ChIJR9T7MkXd5okROLHCeyHuWpI&q=*&authuser=0&hl=en&gl=US,[],roto-rooter-plumbing-water-cleanup-springfield-ma,springfield,ma
ChIJpyFbXS6sGYgRTOEzrHlJix8,0x8819ac2e5d5b21a7:0x1f8b4979ac33e14c,Vander Hyde Service,+1 616-454-5400,https://vanderhyde.com,"14200 Ironwood Dr NW, Grand Rapids, MI 49534",Grand Rapids,MI,49534.0,43.0277099,-85.8001208,Plumber,"Plumber, Air conditioning contractor, Air conditioning repair service, Electrician, HVAC contractor",HVAC contractor,4.7,2450,7,testing,https://vanderhyde.com,"https://www.google.com/maps/place/Vander+Hyde+Service/@43.0277099,-85.8001208,14z/data=!4m8!1m2!2m1!1sVander+Hyde+Service!3m4!1s0x8819ac2e5d5b21a7:0x1f8b4979ac33e14c!8m2!3d43.0277099!4d-85.8001208",https://search.google.com/local/reviews?placeid=ChIJpyFbXS6sGYgRTOEzrHlJix8&q=*&authuser=0&hl=en&gl=US,[],vander-hyde-service-grand-rapids-mi,grand-rapids,mi
ChIJo510FajRmoAR9XCQzAUDg6c,0x809ad1a815749da3:0xa7830305cc9070f5,Rooter Hero Plumbing & Air of Sacramento,+1 916-259-5034,https://rooterhero.com/plumber-sacramento-ca-plumbing-repair-services,"500 Capitol Mall Suite 2350A, Sacramento, CA 95814",Sacramento,CA,95814.0,38.577960999999995,-121.5015358,Plumber,"Plumber, Air conditioning repair service, HVAC contractor",Plumber,4.7,2418,3,service,https://rooterhero.com/sacramento-county-ca/plumbing-services/commercial-plumbing/,"https://www.google.com/maps/place/Rooter+Hero+Plumbing+%26+Air+of+Sacramento/@38.577960999999995,-121.5015358,14z/data=!4m8!1m2!2m1!1sRooter+Hero+Plumbing+%26+Air+of+Sacramento!3m4!1s0x809ad1a815749da3:0xa7830305cc9070f5!8m2!3d38.577960999999995!4d-121.5015358",https://search.google.com/local/reviews?placeid=ChIJo510FajRmoAR9XCQzAUDg6c&q=*&authuser=0&hl=en&gl=US,"[""https://rooterhero.com/assets/pack/foreground/CTA-4.2508221430167.jpg"", ""https://rooterhero.com/assets/pack/foreground/CTA-5.2508221430167.jpg"", ""https://rooterhero.com/assets/pack/foreground/CTA-6.2508221617170.jpg""]",rooter-hero-plumbing-air-of-sacramento-sacramento-ca,sacramento,ca
